제안ID,제안제목,제안본문내용,등록일자,연도,공감수,댓글수,답변여부,자치구,임시_대분류,임시_중분류,임시_세분류,임시_생애주기,임시_담당부서,원문URL
PROP-202282,서울시티투어 노선 개발 및 개선 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202282,2026-06-29,2026,0.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202282
PROP-202280,중증정신질환(조현병) 치료 지원 절차 개선 및 지원방안 확대의 건,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202280,2026-06-29,2026,0.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202280
PROP-202276,지하철무임승차연령 상향결의안에 대한 보완의견,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202276,2026-06-28,2026,2.0,0,N,미상,임신·난임·생식건강,난임 시술비·횟수·나이 제한,난임 시술 제한 완화,임신 전·임신 중,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202276
PROP-202272,[시민규제 발굴단]장애인 키오스크의 실질적 사용의 편의성 을 강화하면 좋겠다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202272,2026-06-27,2026,1.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202272
PROP-202270,추가 예산 적은 『통학용 다람쥐 버스』 신설 및 민·관·학 협의체를 통한 지속 가능한 통학로 관리 대책,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202270,2026-06-27,2026,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202270
PROP-202269,[시민 규제발굴단] 소규모 골목상권 지원 사각지대 해소를 위한 자치구별 골목형상점가 점포 수 기준 완화 건의,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202269,2026-06-27,2026,2.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202269
PROP-202262,삼호가든사거리~교대역 사거리 양방면에 심야버스 신설요청,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202262,2026-06-26,2026,4.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202262
PROP-202263,서울시청에서 운영하는 티머니 온다 바우처 콜택시 문제의견,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202263,2026-06-26,2026,0.0,0,N,미상,임신·난임·생식건강,난임 시술비·횟수·나이 제한,난임 시술 제한 완화,임신 전·임신 중,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202263
PROP-202268,장애인 버스비 지원,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202268,2026-06-26,2026,3.0,2,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202268
PROP-202260,서서울호수공원 전면 재정비 및 활성화 건의서,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202260,2026-06-25,2026,1.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202260
PROP-202256,지하철 탑승시 승차 안내 표시판,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202256,2026-06-25,2026,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202256
PROP-202255,AI 기반 맞춤형 복지 자동발굴 및 원클릭 신청 서비스 구축 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202255,2026-06-25,2026,6.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202255
PROP-202254,1차 안전점검만 받아도 수평증축 리모델링 할 수 있게 개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202254,2026-06-25,2026,1.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202254
PROP-202253,서울시 리모델링 통합심의 도입 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202253,2026-06-25,2026,1.0,0,N,미상,정보·상담·교육·거버넌스,정보 통합·앱·플랫폼,정보 통합 플랫폼·앱,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202253
PROP-202252,반려인들을 위한 배려로서의 플랫폼 마련,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202252,2026-06-24,2026,3.0,0,N,미상,정보·상담·교육·거버넌스,정보 통합·앱·플랫폼,정보 통합 플랫폼·앱,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202252
PROP-202240,금호고등학교 학생생활규정 제16조 제1항 4호 폐지 및 학생 징계 기준 시정 강력 청원서,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202240,2026-06-23,2026,0.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202240
PROP-202235,잠실 학생체육관 시설보수해주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202235,2026-06-23,2026,0.0,0,N,미상,다자녀·양육비·생활지원,생활비·공공요금·문화비,양육 생활비 부담 완화,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202235
PROP-202237,공공 인조잔디·탄성포장재·마사토 시설 정기 유해성 검사 확대 시행 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202237,2026-06-23,2026,1.0,0,N,미상,임신·난임·생식건강,난임 시술비·횟수·나이 제한,난임 시술 제한 완화,임신 전·임신 중,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202237
PROP-202238,교통량조사에 의한 신호체계 개선으로 살기좋은 서울시 기대,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202238,2026-06-23,2026,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202238
PROP-202234,"초등학생 저녁식사 지원 서비스(키움센터 활용, 사전 예약 기반, 일부 비용 지급)",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202234,2026-06-23,2026,1.0,0,N,미상,보육·돌봄 인프라,초등돌봄·방과후·키움센터,초등 방과후·늘봄,영유아·초등 돌봄,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202234
PROP-202241,"교통카드(일회용 교통카드)에 복권 숫자를 넣자.(교통요금+복권비용(500원, 1000원 등))-일주일 마다 추첨-대중교통 적자 해소",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202241,2026-06-23,2026,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202241
PROP-202245,지하철 의자 개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202245,2026-06-23,2026,5.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202245
PROP-202242,스마트 고령친화 교통복지 시스템 구축 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202242,2026-06-23,2026,1.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202242
PROP-202243,서울 공공체육시설 실시간 이용 현황 통합 서비스 구축,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202243,2026-06-23,2026,1.0,0,N,미상,다자녀·양육비·생활지원,생활비·공공요금·문화비,양육 생활비 부담 완화,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202243
PROP-202228,공공시설 내 '응급처치 구급함' 위치 안내 표준화 및 시각화 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202228,2026-06-21,2026,12.0,1,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202228
PROP-202225,'제 3차 도시철도망 '서남선'은 남부순환로를 기준으로 교통망 구축 제안 건',https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202225,2026-06-20,2026,54.0,11,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202225
PROP-202223,지하철 내 건강 증진을 위한 '이색 스포츠 테마 칸(가칭 헬스 트레인)' 시범 도입 방안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202223,2026-06-19,2026,1.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202223
PROP-202213,서울로 7017 개선방안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202213,2026-06-19,2026,2.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202213
PROP-202208,대중교통 임산부 배려석 뱃지 태그 시스템 도입,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202208,2026-06-19,2026,28.0,0,N,미상,임신·난임·생식건강,임산부 건강검사·배려,임산부 배려·건강관리,임신 전·임신 중,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202208
PROP-202222,서울시 음식점 소상공인 규제철폐 및 영업환경 개선 제안서,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202222,2026-06-19,2026,0.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202222
PROP-202205,[시민규제발굴단] 골목상권 활성화를 위한 '옥외영업(테라스·야장)' 시설 기준 현실화 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202205,2026-06-18,2026,0.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202205
PROP-202203,도서관 등 공공시설에 텀블러 세척기를 설치해주세요!,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202203,2026-06-18,2026,6.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202203
PROP-202202,"서울시 주택,교통난 해소 제안",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202202,2026-06-18,2026,0.0,0,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202202
PROP-202195,한강의 르네상스를 완성할 마지막 퍼즐: 서울 '스마트 수중 생태 백과 사전' 구축 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202195,2026-06-17,2026,2.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202195
PROP-202191,지역아동센터앞 교통안전을 위해서 붉은색으로 도로 안전구역 표시 부탁드립니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202191,2026-06-17,2026,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202191
PROP-202194,서울 버스 정류장의 문제점과 개선의 필요성,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202194,2026-06-17,2026,64.0,2,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202194
PROP-202196,길거리 쓰레기통에 외국인 가이드를 설치해주세요!,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202196,2026-06-17,2026,1.0,0,N,미상,취약·다양가족 사각지대,다문화·외국인,다문화가족 지원,사각지대 보호,가족지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202196
PROP-202198,서울체력9988 체험형도 인증서 발급받을 수 있게 개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202198,2026-06-17,2026,0.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202198
PROP-202199,지하철 태릉입구역에도 이동노동자쉼터를,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202199,2026-06-17,2026,5.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202199
PROP-202183,한강버스에 돛을 달자,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202183,2026-06-16,2026,1.0,1,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202183
PROP-202181,모아타운 및 소규모주택정비사업 활성화를 위한 공동주택 동별 과반수 동의 요건 개선 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202181,2026-06-15,2026,148.0,11,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202181
PROP-202180,아이들의 웃음에는 격차가 없어야 합니다「서울형 해치와 프렌즈 순환형 테마놀이터 조성」,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202180,2026-06-15,2026,1.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=202180
