proposal_id,title,issue_type,severity,detail,recommendation,category,sub_category,micro_category,department,source_url
PROP-200665,"신혼부부 장기전세주택2, 혼인신고와 이혼",POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200665
PROP-200525,아이들이 등하교를 안전하게 다닐 수 있도록 개정이 필요합니다.,TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200525
PROP-200427,경춘선 숲길에 아이들을 위한 미니 기차 놀이 시설을 설치해주세요,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200427
PROP-200427,경춘선 숲길에 아이들을 위한 미니 기차 놀이 시설을 설치해주세요,CORRECTED_EXCLUSION_STALE,high,출산·양육 직접 키워드 또는 조합 조건 미충족 (근거: data/processed/ver2_expanded/상상대로_추가크롤링후보_보정제외로그_ver3.csv),최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200427
PROP-200427,경춘선 숲길에 아이들을 위한 미니 기차 놀이 시설을 설치해주세요,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200427
PROP-200312,"아이돌봄서비스(조부모돌봄) 기간 ,범위 확대 건의",POLICY_REVIEW,medium,"저장 정책과 안전 매칭 후보 불일치; 후보=청소년 부모 양육비 지원 확대, 핵심어=2개",정책 목적·대상·수단 수동 확인,보육·돌봄 인프라,가족돌봄,아이돌봄·조부모돌봄,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200312
PROP-200168,임산부 배려석 제안,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200168
PROP-200157,sh 행복주택 신생아 최우선 공급관련 건의합니다,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,가족건강팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200157
PROP-200157,sh 행복주택 신생아 최우선 공급관련 건의합니다,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,가족건강팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200157
PROP-200129,예비 신혼부부를 위한 ‘서울시 미리내집’ 소득기준 개선 요청,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200129
PROP-200129,예비 신혼부부를 위한 ‘서울시 미리내집’ 소득기준 개선 요청,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200129
PROP-200129,예비 신혼부부를 위한 ‘서울시 미리내집’ 소득기준 개선 요청,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200129
PROP-200103,가정내 돌봄종사자 무료예방접종,TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=보육·돌봄 인프라",본문 확인 후 대·중·소분류 재분류,보육·돌봄 인프라,아동 건강·의료 접근성,소아응급·야간진료·영유아검진,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200103
PROP-200102,강동구 키움센터 방학기간 설정에 인근 초등학교 방학기간을 고려해 주세요!,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,보육·돌봄 인프라,초등돌봄,초등돌봄·방과후,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200102
PROP-200102,강동구 키움센터 방학기간 설정에 인근 초등학교 방학기간을 고려해 주세요!,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,보육·돌봄 인프라,초등돌봄,초등돌봄·방과후,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200102
PROP-200040,국공립어린이집 유아식 저녁 배달 서비스 시범 도입 제안,POLICY_REVIEW,medium,"저장 정책과 안전 매칭 후보 불일치; 후보=청소년 부모 양육비 지원 확대, 핵심어=2개",정책 목적·대상·수단 수동 확인,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200040
PROP-200023,다자녀 가구 취득세 감면 제도 도입 제안,TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=다자녀·양육비·생활지원",본문 확인 후 대·중·소분류 재분류,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200023
PROP-199938,"공영주차장 다둥이카드, 직원들이 잘 모르네요",CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199938
PROP-199938,"공영주차장 다둥이카드, 직원들이 잘 모르네요",TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=다자녀·양육비·생활지원",본문 확인 후 대·중·소분류 재분류,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199938
PROP-199938,"공영주차장 다둥이카드, 직원들이 잘 모르네요",DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199938
PROP-199926,근데 오늘날 현실은 저출산입니다. 알고 있죠? ( 전 출산 지원 정책을 좀 삭감했으면 합니다. 여성관련된 정책도),TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=출산·산후 초기지원",본문 확인 후 대·중·소분류 재분류,출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,건강팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199926
PROP-199817,도로상 어린이보호구역 내 사고율 저하를 위한 제안 드립니다.,TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199817
PROP-199706,불법주정차 구역중 어린이보호구역 중 초등학교정문앞도로 시간 제한 폐지,CORRECTED_EXCLUSION_STALE,high,"일반 아동/학교/시설/안전 제안: 학교, 보호구역 중심이며 출산·양육 직접 맥락 부족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv)",최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199706
PROP-199700,서울시 체육시설 다자녀 할인 규정 개선,TAXONOMY_MISMATCH,medium,"내용 기반 후보=보육·돌봄 인프라, 현재=다자녀·양육비·생활지원",본문 확인 후 대·중·소분류 재분류,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199700
PROP-199700,서울시 체육시설 다자녀 할인 규정 개선,POLICY_REVIEW,medium,"저장 정책과 안전 매칭 후보 불일치; 후보=한부모가족 자녀 교통비/교육비 지원 확대, 핵심어=2개",정책 목적·대상·수단 수동 확인,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199700
PROP-199692,지하철 임산부 배려석,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199692
PROP-199692,지하철 임산부 배려석,POLICY_REVIEW,medium,"저장 정책과 안전 매칭 후보 불일치; 후보=임산부 배려공간 조성, 핵심어=2개",정책 목적·대상·수단 수동 확인,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199692
PROP-199642,임산부 배려석 관련 제안,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199642
PROP-199642,임산부 배려석 관련 제안,POLICY_REVIEW,medium,"저장 정책과 안전 매칭 후보 불일치; 후보=임산부 배려공간 조성, 핵심어=2개",정책 목적·대상·수단 수동 확인,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199642
PROP-199587,자녀출산 무주택가구 주거비 지원사업에 대하여 강력하게 문의합니다,TAXONOMY_MISMATCH,medium,"내용 기반 후보=임신·난임·생식건강, 현재=출산·산후 초기지원",본문 확인 후 대·중·소분류 재분류,출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,건강팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199587
PROP-199524,지하철 임산부좌석,TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199524
PROP-199518,지하철 내 임산부 배려석 운영 완화 요청,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199518
PROP-199518,지하철 내 임산부 배려석 운영 완화 요청,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199518
PROP-199518,지하철 내 임산부 배려석 운영 완화 요청,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199518
PROP-199506,정책자금 융자 조건 - 신생아 임산부 경우 완화 제안,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199506
PROP-199506,정책자금 융자 조건 - 신생아 임산부 경우 완화 제안,TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199506
PROP-199506,정책자금 융자 조건 - 신생아 임산부 경우 완화 제안,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199506
